slug	source	base_url
sula-dactylatra	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
sula-leucogaster	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sula-sula	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sylvia-atricapilla	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
sylvia-borin	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
symposiachrus-trivirgatus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
synoicus-chinensis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
synoicus-ypsilophorus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
syrrhaptes-paradoxus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
tachornis-phoenicobia	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tachybaptus-dominicus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tachybaptus-novaehollandiae	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
tachybaptus-ruficollis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tachycineta-albilinea	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tadorna-cana	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tadorna-ferruginea	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tadorna-tadorna	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tadorna-tadornoides	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
tadorna-variegata	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
taeniopygia-guttata	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tangara-chilensis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tarsiger-cyanurus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tauraco-fischeri	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
tetrao-urogallus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
tetrastes-bonasia	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
tetrax-tetrax	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
thalassarche-melanophris	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
thalasseus-bengalensis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
thalasseus-bergii	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
thalasseus-maximus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
thalasseus-sandvicensis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
thectocercus-acuticaudatus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
theristicus-melanopis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
thraupis-episcopus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
threskiornis-molucca	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
thumb	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tiaris-olivaceus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tichodroma-muraria	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tockus-erythrorhynchus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
todiramphus-macleayii	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
todiramphus-sanctus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
toxostoma-curvirostre	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tribonyx-ventralis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
trichoglossus-chlorolepidotus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
trichoglossus-haematodus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
trichoglossus-moluccanus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
tringa-brevipes	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tringa-erythropus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tringa-glareola	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tringa-incana	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
tringa-nebularia	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tringa-ochropus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tringa-stagnatilis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
tringa-totanus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
trochalopteron-elliotii	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
troglodytes-troglodytes	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-atrogularis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-dissimilis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-eunomus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-iliacus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-merula	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-naumanni	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-obscurus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-philomelos	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-pilaris	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-plumbeus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
turdus-ruficollis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
turdus-torquatus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turdus-viscivorus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
turnix-varius	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
tyrannus-caudifasciatus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyrannus-couchii	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyrannus-dominicensis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyrannus-forficatus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyrannus-melancholicus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyrannus-savana	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyto-furcata	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
tyto-novaehollandiae	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
tyto-tenebricosa	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
upupa-epops	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
uraeginthus-angolensis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
uraeginthus-bengalus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
uria-aalge	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
uria-lomvia	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
vanellus-chilensis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vanellus-cinereus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
vanellus-leucurus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
vanellus-miles	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
vanellus-spinosus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
vanellus-tricolor	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
vanellus-vanellus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
vermivora-chrysoptera	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
vermivora-cyanoptera	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vidua-chalybeata	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vidua-macroura	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
vireo-altiloquus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vireo-crassirostris	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vireo-flavoviridis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vireo-griseus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
vireo-gundlachii	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
volatinia-jacarina	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
wiki	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
xema-sabini	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
xenus-cinereus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
zapornia-flavirostra	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
zapornia-parva	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
zapornia-pusilla	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
zapornia-tabuensis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
zenaida-aurita	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
zonotrichia-capensis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
zoothera-aurea	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
zoothera-lunulata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
zosterops-lateralis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
zosterops-palpebrosus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
